code,invaders.geo,lat,lon
PA_1153,87 Rue Saint-Antoine. 75004 Paris,48.85464,2.3624299
PA_1154,Rue Léon Jouhaux. 75010 Paris,48.86921,2.36456
PA_1155,Rue Lucien Lambeau. 75020 Paris,48.85774,2.41319
PA_1156,12 Rue Vieille-du-Temple. 75004 Paris,48.85646,2.35681
PA_1157, 81 rue de Beaubourg,48.8639100000, 2.3548220000
PA_1158,33 Boulevard de Charonne. 75011 Paris,48.85111,2.39818
PA_1159,6 Place des Ternes. 75017 Paris,48.87842,2.2985699
PA_1160, 165 rue du Faubourg Saint-Honoré,48.8747070000, 2.3058670000
PA_1161,42 Rue des Francs-Bourgeois. 75003 Paris,48.85859,2.3590399
PA_1162,14 Rue des Précheurs. 75001 Paris,48.86208,2.34864
PA_1163,8 Place Jacques Bonsergent. 75010 Paris,48.8711399,2.36112
PA_1164,130 Avenue de Wagram. 75017 Paris,48.88512,2.30364
PA_1165,48 Rue du Caire. 75002 Paris,48.8680499,2.34885
PA_1166,1 Quai de Bourbon. 75004 Paris,48.85243,2.35692
PA_1167,84 Rue Bonaparte. 75006 Paris,48.84968,2.33258
PA_1168,1 Rue Verniquet. 75017 Paris,48.8868099,2.30042
PA_1169,6 Avenue Porte de la Chapelle. 75018 Paris,48.89898,2.35987
PA_1170,45 Rue des Gravilliers. 75003 Paris,48.86415,2.35543
PA_1171,68 Rue de la Montagne Sainte-Geneviéve. 75005 Paris,48.84684,2.3477199
PA_1172,93 Rue de la Verrerie. 75004 Paris,48.85882,2.35067
PA_1173,Paris. Paris,48.840477, 2.370500
PA_1174,14 Rue des Fonds-Verts. 75012 Paris,48.83697,2.39115
PA_1175,2 Rue Rodier. 75009 Paris,48.87738,2.3424
PA_1176,5 Rue Rodier. 75009 Paris,48.87749,2.34227
PA_1177,13 place de la bourse. 75002 Paris,48.868796,2.340612
PA_1178,82 Boulevard Masséna. 75013 Paris,48.82141,2.3681899
PA_1179,213 Boulevard Vincent Auriol. 75013 Paris,48.83077,2.35672
PA_1180,47 Avenue des Gobelins. 75013 Paris,48.83518,2.35328
PA_1181,58 Rue de Caumartin. 75009 Paris,48.87487,2.32858
PA_1182,22 Rue Guersant. 75017 Paris,48.88079,2.29014
PA_1183,9 Rue Marsoulan. 75012 Paris,48.84565,2.40297
PA_1184, Autoroute du Soleil. Paris, 48.735843, 2.317
PA_1184,A6. pont de la D165,48.762416,2.340498
PA_1185,59 Rue de Charonne. 75011 Paris,48.85343,2.3793
PA_1186,Impasse de la Confiance. 75020 Paris,48.85352,2.39962
PA_1187,89 Rue André Joineau. 93310 Le Pré-Saint-Gervais,48.88214,2.40273
PA_1188,81 Rue d'Assas. 75006 Paris,48.84242,2.33489
PA_1189,Rue Jean-Franéois Lépine. 75018 Paris,48.8861,2.35826
PA_1190,2 Rue Princesse. 75006 Paris,48.85264,2.33437
PA_1191,Paris. Paris,48.815894, 2.355959
PA_1192,Paris. Paris,48.8148, 2.3557
PA_1193,Paris. Paris,48.81485, 2.3558
PA_1194,Paris. Paris,48.8147, 2.3556
PA_1195,Paris. Paris,48.8149, 2.3555
PA_1196,2 Impasse Mathieu. 75015 Paris,48.84114,2.31327
PA_1197,6 Rue de l'Arrivée. 75015 Paris,48.84387,2.3224
PA_1198,145 Boulevard Raspail. 75006 Paris,48.84227,2.32972
PA_1199,Paris. Paris,48.821572, 2.352496
PA_1200,35 Rue de la Bécherie. 75005 Paris,48.85257,2.34718
PA_1201,14 Rue Ternaux. 75011 Paris,48.86438,2.37331
PA_1202,129 Avenue de Wagram. 75017 Paris,48.88317,2.30163
PA_1203,64 Rue Monsieur le Prince. 75006 Paris,48.84786,2.34081
PA_1204,61 Rue d'Avron. 75020 Paris,48.85224,2.40306
PA_1205,Paris. Paris,48.835734, 2.369624
PA_1206,22 Avenue de la République. 75011 Paris,48.86622,2.36875
PA_1207,31 Rue Lucien Sampaix. 75010 Paris,48.87303,2.36129
PA_1208,35 Rue Castagnary. 75015 Paris,48.8340699,2.30947
PA_1209,99 Boulevard Saint-Germain. 75006 Paris,48.85214,2.339
PA_1210,3 Rue Saint-Augustin. 75002 Paris,48.86885,2.33781
PA_1211,1 passage Monplaisir. 75020 Paris,48.865487, 2.384787
PA_1212,16 Place Jacques Bonsergent. 75010 Paris,48.87144,2.36071
PA_1213,4 Rue Berger. 75001 Paris,48.8609,2.34849
PA_1214,42 Rue Leroy Dupré. 75012 Paris,48.84297,2.40189
PA_1215,3 Rue Danielle Casanova. 75001 Paris,48.8675799,2.33319
PA_1216,1 Rue Duret. 75116 Paris,48.87334,2.28498
PA_1217,Pont de la Concorde. Paris,48.8633461,2.319560051
PA_1218,2 Rue Mathis. 75019 Paris,48.8907,2.3764
PA_1219,261 Rue de Belleville. 75019 Paris,48.87559,2.39897
PA_1220,7 Rue d'Enghien. 75010 Paris,48.87165,2.3527999
PA_1221,Place Benjamin Fondane. 75005 Paris,48.84454,2.3519899
PA_1222,90 Avenue de la République. 75011 Paris,48.86398,2.38051
PA_1223,1 Place de Passy. 75016 Paris,48.85787,2.27759
PA_1224,57 Avenue du Docteur Arnold Netter. 75012 Paris,48.84492,2.40565
PA_1225,100 Cours de Vincennes. 75012 Paris,48.84689,2.40843
PA_1226,100 Cours de Vincennes. 75012 Paris,48.84689,2.40843
PA_1227,Paris. Paris,48.846727, 2.376839  
PA_1228,22 Rue Watteau. 75013 Paris,48.83449,2.35731
PA_1229,62 Rue Lamartine. 75009 Paris,48.87672,2.33956
PA_1230,7 Rue La Fayette. 75009 Paris,48.87359,2.33479
PA_1231,28 Rue Eugéne Jumin. 75019 Paris,48.88803,2.39223
PA_1232,102 Rue du Mont-Cenis. 75018 Paris,48.89533,2.34601
PA_1233,2 Rue Poissonniére. 75002 Paris,48.86857,2.34778
PA_1234,Rue de Paris. 77174 Villeneuve-le-Comte,48.791938, 2.869225
PA_1235,72 Rue Claude Bernard. 75005 Paris,48.84047,2.34587
PA_1236,72 Rue Claude Bernard. 75005 Paris,48.84047,2.34587
PA_1237,28 Rue Eugéne Jumin. 75019 Paris,48.888538, 2.392348
PA_1238,La Courneuve. Seine-St.-Denis,48.92695999,2.389219999
PA_1239,54 Avenue Paul Vaillant-Couturier. La Courneuve,48.920968,2.411104
PA_1240,114 Boulevard Vincent Auriol. 75013 Paris,48.83349,2.36306
PA_1241,1 Quai de la Tournelle. 75005 Paris,48.84959,2.35577
PA_1242,26 Rue de la Plaine. 75020 Paris,48.84985,2.40261
PA_1243,15 Boulevard de Ménilmontant. 75011 Paris,48.85942,2.38881
PA_1244,4 Rue Oberkampf. 75011 Paris,48.86268,2.36753
PA_1245,Pont de la Tournelle. Paris,48.85027695,2.355000019
PA_1246,12 Cour Saint-Louis. 75011 Paris,48.8521773,2.3724427
PA_1247,Rue de l'Hépital Saint-Louis. 75010 Paris,48.87505,2.36525
PA_1248,101 Boulevard Richard Lenoir. 75011 Paris,48.86407,2.37049
PA_1249,24 Rue de la Verrerie. 75004 Paris,48.85746,2.35452
PA_1250,176 Rue de Bagnolet. 75020 Paris,48.864,2.40813
PA_1251,Place Tristan Bernard. 75017 Paris,48.87909,2.29099
PA_1252,27 rue Saint Didier. 75116 Paris,48.866319, 2.285900
PA_1253,1 Rue du Boccador. 75008 Paris,48.86602,2.3036
PA_1254,23 Rue Marbeuf. 75008 Paris,48.86881,2.30376
PA_1255,5 Place des Petits-Péres. 75002 Paris,48.8665446,2.3408028
PA_1256,29 Rue des Petits-Hétels. 75010 Paris,48.87756,2.35207
PA_1257,1 Avenue du Président Wilson. 75116 Paris,48.86478,2.3003
PA_1258,13 Rue de la Roquette. 75011 Paris,48.8542,2.37112
PA_1259,39 Boulevard Albert 1er. 94. Nogent sur marne France,48.832708,2.493296
PA_1260,8 Rue de l'Amiral de Coligny. 75001 Paris,48.86067,2.3409399
PA_1261,Boulevard de Bercy. 75012 Paris,48.83969,2.3839
PA_1262,7 Rue du Bouloi. 75001 Paris,48.86354,2.34054
PA_1263,Pont Neuf. Paris,48.85867691,2.341487885
PA_1264, Musée en Herbes,48.8601660000, 2.3421570000
PA_1265,Beaubourg. Paris,48.86051941,2.352425098
PA_1266,41 Rue Volta. 75003 Paris,48.86663,2.35794
PA_1267,Avenue de Bouvines. 75011 Paris,48.8502,2.39631
PA_1268,Pont Neuf. Paris,48.85867691,2.341487885
PA_1269,28 Rue Sainte-Anne. 75001 Paris,48.86629,2.3356
PA_1270,Bassin de la Villette. Paris,48.88898849,2.386929989
PA_1271,  1 Square de la Fontaine. Nogent Sur Marne,48.835922, 2.484237
PA_1272,1 Rue de Vouillé. 75015 Paris,48.8354799,2.30288
PA_1273,39 Rue Linné. 75005 Paris,48.84598,2.35435
PA_1274,10 Square Desnouettes. 75015 Paris,48.83486,2.28406
PA_1275,12 Place d'Anvers. 75009 Paris,48.88257,2.34471
PA_1276,21 Place du Tertre. 75018 Paris,48.88667,2.34057
PA_1277,52 Rue Jean-Pierre Timbaud. 75011 Paris,48.86648,2.37303
PA_1278,80 Rue de Provence. 75009 Paris,48.8743924,2.3309796
PA_1279,86 Boulevard Lefebvre. 75015 Paris,48.8288,2.29949
PA_1280,14 Rue de Lévis. 75017 Paris,48.8822199,2.3156
PA_1281,2 Rue des Fontaines du Temple. 75003 Paris,48.86548,2.3601899
PA_1282,106 Avenue Kléber. 75116 Paris,48.8650717,2.2885289
PA_1283,3 Rue des Déchargeurs. 75001 Paris,48.8596999,2.34596
PA_1284, pont ferroviaire depuis periph. porte d'Asnieres, 48.894187, 2.305073
PA_1285,Porte de Bagnolet. Paris,48.863844, 2.412935
PA_1286,Place du Village de l'Amitié. 93100 Montreuil,48.863774, 2.448778
PA_1287, 18 rue du Ravin,48.8619090000, 2.4232830000
PA_1288,5 Quai de la Loire. 75019 Paris,48.88378,2.37142
PA_1289,Place de l'Alma. 75008 Paris,48.86443,2.3017599
PA_1290,Place de l'Alma. 75008 Paris,48.86443,2.3017599
PA_1291,48 Rue du Capitaine Dreyfus. 93100 Montreuil,48.85909,2.43958
PA_1292,13 Rue Darwin. 75018 Paris,48.8901899,2.33905
PA_1293,2 Rue Titien. 75013 Paris,48.83599,2.35842
PA_1294, 34 Rue de Penthievre. Paris,48.872386, 2.313973
PA_1295,Place Edmond Michelet. Paris,48.860471, 2.350127
PA_1296,1 Rue Albert Sorel. Paris, 48.823838, 2.322478
PA_1297,89 bis rue de reuilly,48.844529,2.390049
PA_1297,89 bis Rue de Reuilly. 75012 Paris,48.844592, 2.390102
PA_1298,2 Avenue du Général Leclerc. 92100 Boulogne-Billancourt ,48.833769, 2.242916
PA_1299,42 Rue Dauphine. 75006 Paris ,48.854473, 2.338772
PA_1300,peripherique interieur sortie porte d'ivry,48.820779, 2.376135
PA_1301,11 rue francois de neufchateau. 75011. paris,48.856206, 2.382533
PA_1302,  1 rue Cail. 75010 , 48.882684, 2.361643
PA_1303, 8 rue Saint Claude. 75011 , 48.860170, 2.366625
PA_1304, 21 rue des écoles 75005 , 48.848107, 2.350837
PA_1305, 21 rue des écoles 75005 , 48.8481, 2.35083
PA_1306, Bd Gabriel Peri. Malakoff , 48.819745, 2.310446
PA_1306,46 avenue pierre brossollette,48.820011,2.311098
PA_1307, parc de Bercy,48.8365400000, 2.3797300000
PA_1308, 3 bd de la République. Boulogne-Billancourt , 48.833628, 2.243994
PA_1309, Quai Louis Bleriot. pied du pont , 48.846721, 2.274305
PA_1310, 14 rue de Penthièvre. 75008 , 48.872925, 2.316039
PA_1311, 15 rue Jean Nicot. 75007 ,48.860071, 2.307823
PA_1312, 22 rue de la Comète. 75007 , 48.858110, 2.309247
PA_1312,22 rue de la comete,48.858108,2.309292
PA_1313, 54 rue Duhesme. 75018 , 48.892516, 2.341567
PA_1314, 120 rue Mouffetard. 75005 , 48.839769, 2.349787
PA_1314,139 rue Mouffetard,48.839938,2.349819
PA_1315, Boulevard Brune. Porte d'ORleans. 75014 , 48.823377, 2.325331
PA_1315,142 avenue du Général Leclerc,48.823444,2.325374
PA_1316, 93 Avenue d'Ivry. 75013 Paris, 48.825066, 2.362309
PA_1317, 12 rue Git Le Coeur. 75006 , 48.853469, 2.342455
PA_1317,17 rue Gît le Cœur,48.853611,2.342504
PA_1318, 1 Rue des Petites Écuries. 75010 Paris, 48.872960, 2.354202
PA_1319, 12 rue de la Tour d'Auvergne. 75009, 48.879, 2.345
PA_1320, 20 rue rodier. 75009, 48.878298, 2.342696
PA_1321, 89 Rue du Faubourg Poissonnière. 75009 Paris , 48.876756, 2.348725
PA_1322,45 Rue la Fayette. 75009 Paris, 48.8751633, 2.338446
PA_1323, Square Sarah Bernard. Porte de Vincennes , 48.8493981, 2.4025585
PA_1324, 2 rue du paradis. Paris , 48.874, 2.355
PA_1325, 54 rue de paradis. 75010 Paris , 48.875790, 2.349298
PA_1326, 85 rue lafayette. 75009, 48.877160, 2.348402
PA_1327, 84 rue d'Hauteville. 75009, 48.877, 2.351
PA_1328, 27 bis Rue de Paradis. 75010 Paris , 48.8750298, 2.3498496
PA_1329,2 rue bleue. 75009. Paris , 48.875834, 2.347841
PA_1330, 20 rue pirandello. 75013 Paris , 48.8362761, 2.3549805
PA_1331, 34 rue Henri Michaux. 75013 Paris, 48.826810, 2.354396
PA_1332, 46 Rue des Fossés Saint-Bernard. Paris, 48.8475935, 2.3508021
PA_1332,46 rue des Fossés Saint-Bernard,48.847714,2.352916
PA_1333, 10 rue de la paix. 75002 Paris , 48.8689611, 2.3291357
PA_1334, 1 rue des capucines. 75001 Paris, 48.868557, 2.330105
PA_1335, pilier - Entrée periph interieur Porte de Saint Cloud, 48.837120 , 2.255828
PA_1336, 3 rue de montreuil. 75011  , 48.850444,  2.385695
PA_1336,24 rue de Montreuil,48.850396,2.385554
PA_1337, 93 rue de seine. 75006, 48.8521036, 2.3350354
PA_1337,93 rue de Seine,48.852337,2.337235
PA_1338, 54 Rue Mouffetard. 75005 Paris, 48.8432598, 2.347152
PA_1339, 1 rue des vignerons. Vincennes , 48.845141, 2.431578
PA_1339,1 rue des Vignerons. Vincennes,48.845153,2.431599
PA_1340, 1 rue de Rochechouart. 75009 , 48.876615, 2.344359
PA_1341,40 avenue Aubert. Vincennes,48.847883,2.431161
PA_1342, place Joffre. allée Adrienne Lecouvreur,48.853516, 2.304320
PA_1343, 72 boulevard de la Tour Maubourg,48.8564050000, 2.3096430000
PA_1344, 26 rue Chanoinesse,48.8542800000, 2.3501100000
PA_1345, 16 rue Jean-Baptiste Marty,48.8210700000, 2.4168260000
PA_1346, pilier est du pont de l'Arsenal,48.8491210000, 2.3674680000
PA_1347, 6 rue Notre-Dame-de-Nazareth,48.8669700000, 2.3619900000
PA_1348, 39 rue du Maréchal Leclerc,48.8182050000, 2.4242090000
PA_1349, 51 rue de la Tombe Issoire,48.8302300000, 2.3342500000
PA_1350, Metro Duroc. rue de Sèvres, 48.847221, 2.317833
PA_1350,133 rue de Sèvres,48.847421,2.318042
PA_1351, 63 rue du montparnasse. 75015 , 48.8418475, 2.325359
PA_1352, 12 avenue de Choisy. 75013, 48.8258093,2.3580268
PA_1353, 12 rue Philippe de Champagne. 75013, 8.8329147,2.3543995
PA_1354, 20 rue de l'aqueduc. 75010,  48.8807989, 2.3604982
PA_1355, 1 rue des petits hotels. 75010, 48.8773075, 2.3547809
PA_1356, 131 Boulevard Diderot. 75012 PARIS , 48.8480746, 2.3928612
PA_1357, 2 rue de Saint PEtersbourg. 75008, 48.8796897, 2.3239319
PA_1357,2 rue de Saint-Petersbourg,48.87993,2.324083
PA_1358, 202 rue Saint Jacques. 75005 , 48.8457025, 2.3421895
PA_1359, Place de la Sorbonne. 75005,  48.848868, 2.341929
PA_1359,place de la Sorbonne,48.848852,2.341915
PA_1360, 63 Rue Saint-Jacques. 75005 Paris, 48.8501254,2.3432384
PA_1361, 3 allée Verte,48.8594620000, 2.3705370000
PA_1362, 264 rue du faubourg saint antoine. 75012, 48.8486968, 2.3902009
PA_1362,2 rue des Boulets,48.854238,2.388704
PA_1363, 70 quai de la Loire,48.8866050000, 2.3774630000
PA_1364,238 rue de paris. montreuil, 48.8551757,2.4172942
PA_1365, 16 Quai de Béthune. 75004. Paris , 48.850267, 2.358551
PA_1366,90 Avenue Ledru-Rollin. 75011 Paris, 48.851613, 2.376511
PA_1367, 71 Boulevard Berthier. 75017 Paris, 48.886518, 2.296261
PA_1368, 28 bd Vaillant Coutirier. Montreuil, 48.865083, 2.443337
PA_1369, Parc des portes de Paris, 48.903939, 2.359059
PA_1370,1 Rue Larrey. 75005 Paris, 48.841458, 2.353838
PA_1371, 118 rue de la glaciere. 75013 .Paris, 48.828185, 2.342577
PA_1372, 64 rue Championnet,48.8958550000, 2.3466090000
PA_1373, 19 Rue Marie Stuart. 75002. Paris, 48.865148, 2.347278
PA_1374, 3 Rue Clotilde de Vaux. 75011 Paris, 48.857825, 2.368670
PA_1375, 1 place Auguste Metivier. 75020 Paris , 48.863188, 2.387982
PA_1376, 1 rue du Capitain Roland Deplanque. Maison Alfort , 48.802768, 2.428443
PA_1377, 121 avenue de Saint-Ouen,48.8955000000, 2.3280480000
PA_1378, rue des Caves du Roi,48.8256060000, 2.2070410000
PA_1379, 5 avenue de l'Europe,48.8242600000, 2.2118760000
PA_1380, 19 rue de la Harpe,48.8524440000, 2.3447840000
PA_1381, passerelle rue de l'Épine,48.8636030000, 2.4250930000
PA_1382, 160 rue des Rosiers,48.9013300000, 2.3439300000
PA_1383, 2 boulevard de l'Hôpital,48.8431400000, 2.3637900000
PA_1384, 25 rue Daubenton,48.8411480000, 2.3528610000
PA_1385, 4 rue Boissière,48.8655180000, 2.2930060000
PA_1386, 3 rue Henri Mayer,48.8278430000, 2.2755550000
PA_1387, 52 avenue Pierre Brossolette,48.8200940000, 2.3109090000
PA_1388, face à la gare de Meudon - Val-Fleury,48.8081900000, 2.2410360000
PA_1389, Rondpoint De Ciechanow. Meudon , 48.813250, 2.246404
PA_1390, Parking Gare d'Issy ,48.829500, 2.262633
PA_1391,31 rue Descartes. Ivry sur Seine , 48.813541, 2.389062
PA_1392, 8 rue d'hauteville. 75010 , 48.871117, 2.349697
PA_1393, 3 rue Marat. Ivry sur Seine , 48.811130, 2.384194
PA_1394, 36 rue des moines. 75017 ,48.889119, 2.319876
PA_1395,44 rue Montorgueil. 75002 , 48.864550, 2.346888
PA_1396,96 Boulevards des Maréchaux. Paris. Île-de-France,48.891444, 2.302073
PA_1397, 5 rue d'Aguesseau. 75008 , 48.870859, 2.319935
PA_1398, 1 rue René Blum. 75017 , 48.891117, 2.317991
PA_1399, 22 rue Vauvenargue. 75018 , 48.893527, 2.333320
PA_1400, peripherique vers porte d'ivry , 48.816719, 2.364452
PA_1401, Champigny sur Marne. a 200m de Brico Villiers , 48.826953, 2.516641
PA_1402, 87 rue des bruyeres. les Lilas , 48.876107, 2.415338
PA_1403,Cafe Luna 50 avenue Pierre Grenier. Boulogne , 48.832197, 2.253186
PA_1404, 12 boulevard Diderot. le Paris Lyon , 48.845518 , 2.370734
PA_1405,A4 sous le pont de Nogent , 48.830462, 2.493010
PA_1406, 145 rue Cardinet. 75017 ,48.887281, 2.313709
PA_1407, 44 rue Saint Jacques. 75005 , 48.849616 , 2.344955
PA_1408, sortie periph interieur porte d'Aubervilliers ,  48.900539, 2.367006
PA_1409, CHU Bicetre. Kremlin Bicetre , 48.810801, 2.352180
PA_1410,98 rue legendre. 75017 , 48.887708 , 2.320177
PA_1411,96 avenue Paul Doumer. 75016 , 48.858649, 2.275672
PA_1412,32 bd Pereire , 48.888082, 2.307261
PA_1413, 13 rue de Lubeck. 75016 , 48.866224, 2.293648
PA_1414, 2 Avenue du Château. Vincennes , 48.844863, 2.436447
PA_1415, angle rue Victor Hugo et Paul Mazy. Ivry sus Seine ,  48.818567, 2.383935
PA_1416,pilone sous chemin de fer. entrée Issy les Mox ,  48.821205, 2.250010
PA_1417, Jardin de Plantes. dinosaure (escalier marche du bas) , 48.842978, 2.362114
PA_1418, 16 avenue de Lowendal. 75007 , 48.849435, 2.303534
PA_1419, 1 rue du chateau d'eau. 75010 , 48.868918, 2.362430
PA_1420, angle Chaligny/Diderot. 75012 , 48.847230, 2.383809
PA_1421, 47 rue de Volga. 75020, 48.852639, 2.407382
PA_1422,Pondorly. sur le pilier ,  48.758036, 2.347796
PA_1423,42 boulevard poissoniere entrée grand REX , 48.870218, 2.348087
PA_1424, 1 rue Pelée. 75011 , 48.859611, 2.369435
PA_1425, Café aux chat 9 Rue Sedaine. 75011 Paris, 48.856081, 2.371857
PA_1426, Pavillon Bois de Boulogne , 48.880332, 2.2586
PA_1427, Pavillon Bois de Boulogne , 48.880332, 2.2587
PA_1428, Gare de l'avenur Foch. Paris 16 ,48.871006, 2.275628
PA_1429, 2 avenue du Chateau. Vincennes , 48.844895, 2.436210
PA_1430, 130 boulevard berthier. Paris 17 , 48.888419, 2.299675
PA_1431, Tour Eiffel , 48.858856, 2.294436
PA_1432, Fontaine Stravinsky  Centre Pompidou , 48.859568, 2.351449
PA_1433,34 rue Daubanton cinema la Clef , 48.841141, 2.352452
PA_1434, Bar L'armony 52 rue Edouard Vaillant , 48.855547, 2.432438
PA_1435, SPA 32 avenue du General de Gaulle. Gennevilliers , 48.933252, 2.308266
PA_1436, 110 Rue de la Tour. 75016 Paris , 48.862916, 2.276311
PA_1437,38 rue Michel-ange. Paris 16em ,  48.845160, 2.261527
PA_1438, 86 rue truffaut. paris 17e , 48.887661, 2.318882
PA_1439, Ecole maternelle 117 rue Saint Dominique , 48.859033, 2.304278
PA_1440, croisement rue de Fecamp et Edouard Robert ,  48.836211, 2.400303
PA_1441, rue saint Julien la pauvre , 48.852170, 2.346661
PA_1442,Passerelle Leopold Sedar Senghor , 48.862283, 2.325195
PA_1443,place du marché Brie comte Robert , 48.692150, 2.611866
PA_1444, 3 rue de cluny. au dessus du mur , 48.826631, 2.364058
PA_1445,30 rue Copreaux , 48.841311, 2.307153
PA_1446, a l'angle du Bar le Falguiere, 48.844658, 2.318228
PA_1447, rue Santos Dumont, 48.832701, 2.304346
PA_1448, Place du commerce 75015, 48.844767, 2.293050
PA_1449,Café de l'esplanade. Place des invalides , 48.858165, 2.311014
PA_1451,30 cours de Vincennes. Credit Mutuel. 75012 ,  48.84679043811977, 2.410654074789164
PA_1452, rue de nemours. 75011 , 48.865753602651814, 2.3725408404409465
PA_1453, 157 rue du Suffren , 48.84641237159181, 2.308776544938564
PA_1454,158 rue Saint Charles , 48.842236, 2.281460
PA_1455, 35 rue Blanche,48.880144, 2.331413
PA_1456, 31 bd Saint Martin, 48.868481, 2.359330
PA_1457, Librairie vers 31 rue Sedaine , 48.857340, 2.375580
PA_1458, 61 rue Lafayette, 48.875794747, 2.343738376
PA_1459, Theatre Le Palace 8 rue Faubourg Montmartre , 48.872116, 2.343191
PA_1460, 37 avenue Gabriel Peri. Montreuil, 48.856702, 2.443835
PA_1461,Pharmacie rue Beccaria , 48.846458, 2.379343
PA_1462, Entrée Cité des fleurs , 48.891338, 2.319351
PA_1463, rue des écoles. 75005 , 48.848721, 2.348038
PA_1464, rue des Carmes. 75005 , 48.848160, 2.347075
PA_1465,Porte de la Villette. sur le pied du pont , 48.898157, 2.386280
PA_1466,arche Quai de Seine. pres Notre Dame , 48.853333, 2.346315
PA_1467, sortie RER Villiers sur Marne. 18 rue Maurice Schumann, 48.82312299881752, 2.5438697283611535
VRS_001, 2 rue du Baillage. Versailles , 48.807655, 2.130848
VRS_002, rue des 2 Portes. Versailles , 48.806339, 2.131039
VRS_003, rue des 2 Portes. Versailles , 48.805434, 2.130325
VRS_004, carré de la Marée. 13 rue de la pourvoierie Versailles ,48.807173, 2.132212
VRS_005, 10 rue de Fontenay. Versailles , 48.801442, 2.125132
VRS_006, 2 avenue de Paris. Versailles , 48.802006, 2.128823
VRS_007, 2 rue Saint-Lazare. Versailles , 48.808946, 2.129545
VRS_008, 40 rue du Vieux Versailles. Versailles,48.800502, 2.124780
VRS_009, 12 avenue du General de Gaulle. Versailles , 48.800938, 2.128505
VRS_010, 48 boulevard de Jardy. Versailles , 48.831972, 2.152808
VRS_011, 65 avenue de Saint-Cloud.Versailles , 48.805574, 2.135774
VRS_012, 1 place Hoche.Versailles , 48.806578, 2.127180
VRS_013, avenue de Paris. Versailles , 48.798428, 2.153489
VRS_014, rue Noailles. Versailles , 48.798114, 2.134894
VRS_015, rue du peintre Lebrun. Versailles , 48.806612, 2.125048
VRS_016, Rue de l'orangerie. Versailles , 48.799657, 2.124379
VRS_017, Boulevard de la reine. Versailles , 48.809330, 2.125266
VRS_018, rue Colbert. Versailles , 48.805049, 2.127049
VRS_019, D91. Versailles , 48.797859, 2.123200
VRS_020, Route de Saint-Cyr. Versailles , 48.800831, 2.120048
VRS_021, Rue de limoges. Versailles , 48.800279, 2.132092
VRS_022, 9 rue Sainte-Anne. Versailles , 48.805450, 2.125727
ZZ_001,2 Rue Tiquetonne. 75002 Paris,48.86428,2.34995